9.80E+00,9.81E+00,9.83E+00,9.85E+00,9.87E+00,9.88E+00,9.90E+00,9.92E+00,9.93E+00,9.95E+00,9.96E+00,9.97E+00,9.99E+00,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.00E+01,9.99E+00,9.97E+00,9.96E+00,9.94E+00,9.93E+00,9.91E+00,9.90E+00,9.88E+00,9.87E+00,9.85E+00,9.83E+00,9.81E+00,9.79E+00,9.78E+00,9.76E+00,9.74E+00,9.72E+00,9.70E+00,9.68E+00,9.66E+00,9.64E+00,9.62E+00,9.59E+00,9.57E+00,9.55E+00,9.53E+00,9.51E+00,9.48E+00,9.46E+00,9.44E+00,9.41E+00,9.39E+00,9.36E+00,9.34E+00,9.32E+00,9.29E+00,9.27E+00,9.24E+00,9.22E+00,9.19E+00,9.17E+00,9.14E+00,9.11E+00,9.09E+00,9.06E+00,9.04E+00,9.01E+00,8.98E+00,8.96E+00,8.93E+00,8.90E+00,8.88E+00,8.85E+00,8.83E+00,8.80E+00,8.77E+00,8.75E+00,8.72E+00,8.69E+00,8.67E+00,8.64E+00,8.61E+00,8.59E+00,8.56E+00,8.54E+00,8.51E+00,8.48E+00,8.46E+00,8.43E+00,8.41E+00,8.38E+00,8.36E+00,8.33E+00,8.31E+00,8.28E+00,8.26E+00,8.23E+00,8.21E+00,8.19E+00,8.16E+00,8.14E+00,8.12E+00,8.09E+00,8.07E+00,8.05E+00,8.03E+00,8.01E+00,7.98E+00,7.96E+00,7.94E+00,7.92E+00,7.90E+00,7.88E+00,7.86E+00,7.84E+00,7.82E+00,7.81E+00,7.79E+00,7.77E+00,7.75E+00,7.74E+00,7.72E+00,7.70E+00,7.69E+00,7.67E+00,7.66E+00,7.64E+00,7.63E+00,7.61E+00,7.60E+00,7.59E+00,7.58E+00,7.56E+00,7.55E+00,7.54E+00,7.53E+00,7.52E+00,7.51E+00,7.50E+00,7.49E+00,7.49E+00,7.48E+00,7.47E+00,7.46E+00,7.46E+00,7.45E+00,7.45E+00,7.44E+00,7.44E+00,7.43E+00,7.43E+00,7.43E+00,7.43E+00,7.42E+00,7.42E+00,7.42E+00,7.42E+00,7.42E+00,7.42E+00,7.42E+00,7.43E+00,7.43E+00,7.43E+00,7.44E+00,7.44E+00,7.44E+00,7.45E+00,7.45E+00,7.46E+00,7.47E+00,7.47E+00,7.48E+00,7.49E+00,7.50E+00,7.51E+00,7.51E+00,7.52E+00,7.53E+00,7.55E+00,7.56E+00,7.57E+00,7.58E+00,7.59E+00,7.61E+00,7.62E+00,7.63E+00,7.65E+00,7.66E+00,7.68E+00,7.69E+00,7.71E+00,7.72E+00,7.74E+00,7.76E+00,7.78E+00,7.79E+00,7.81E+00,7.83E+00,7.85E+00,7.87E+00,7.89E+00,7.91E+00,7.93E+00,7.95E+00,7.97E+00,7.99E+00,8.01E+00,8.03E+00,8.06E+00,8.08E+00,8.10E+00,8.12E+00,8.15E+00,8.17E+00,8.19E+00,8.22E+00,8.24E+00,8.27E+00,8.29E+00,8.32E+00,8.34E+00,8.37E+00,8.39E+00,8.42E+00,8.44E+00,8.47E+00,8.49E+00,8.52E+00,8.55E+00,8.57E+00,8.60E+00,8.62E+00,8.65E+00,8.68E+00,8.70E+00,8.73E+00,8.76E+00,8.78E+00,8.81E+00,8.83E+00,8.86E+00,8.89E+00,8.91E+00,8.94E+00,8.97E+00,8.99E+00,9.02E+00,9.04E+00,9.07E+00,9.10E+00,9.12E+00,9.15E+00,9.17E+00,9.20E+00,9.22E+00,9.25E+00,9.27E+00,9.30E+00,9.32E+00,9.35E+00,9.37E+00,9.40E+00,9.42E+00,9.44E+00,9.47E+00,9.49E+00,9.51E+00,9.54E+00,9.56E+00,9.58E+00,9.60E+00,9.62E+00,9.64E+00,9.66E+00,9.68E+00,9.71E+00,9.72E+00,9.74E+00,9.76E+00,9.78E+00,9.80E+00,9.82E+00,9.84E+00,9.85E+00,9.87E+00,9.89E+00,9.90E+00,9.92E+00,9.93E+00,9.95E+00,9.96E+00,9.98E+00,9.99E+00,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.01E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01,1.02E+01
12.54586667,7.841166667,9.4094,7.841166667,17.25056667,163.0962667,809.2084,1132.264467,818.6178,705.705,282.282,244.6444,222.6891333,216.4162,232.0985333,338.7384,426.5594667,849.9824667,856.2554,658.658,335.6019333,269.7361333,122.3222,62.72933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
