0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.056,0.01,0.004,0.023333333
0.129,0.024,0.018,0.057
0.233,0.066,0.037,0.112
0.258,0.036,0.025,0.106333333
0.205,0.066,0.024,0.098333333
0.078,0.027,0.016,0.040333333
0.032,0.018,0.004,0.018
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.02,0.054,0.064,0.046
0.051,0.152,0.154,0.119
0.024,0.224,0.223,0.157
0.059,0.239,0.245,0.181
0.036,0.162,0.218,0.138666667
0.007,0.148,0.147,0.100666667
0.001,0.046,0.045,0.030666667
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.035,0.057,0.034,0.042
0.085,0.032,0.015,0.044
0.155,0.074,0.014,0.081
0.114,0.091,0.04,0.081666667
0.121,0.182,0.05,0.117666667
0.041,0.131,0.035,0.069
0.015,0.047,0.024,0.028666667
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.042,0.02,0.024,0.028666667
0.1,0.039,0.077,0.072
0.068,0.077,0.088,0.077666667
0.051,0.077,0.118,0.082
0.042,0.069,0.067,0.059333333
0.018,0.035,0.062,0.038333333
0.006,0.007,0.013,0.008666667
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.004,0.034,0.019,0.019
0.014,0.086,0.057,0.052333333
0.038,0.093,0.091,0.074
0.05,0.046,0.101,0.065666667
0.094,0.042,0.083,0.073
0.069,0.068,0.039,0.058666667
0.028,0.015,0.013,0.018666667
0,0,0,0
