0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.161,0.009,0.004,0.058
0.362,0.022,0.016,0.133333333
0.6,0.067,0.034,0.233666667
0.647,0.032,0.022,0.233666667
0.496,0.064,0.021,0.193666667
0.141,0.025,0.014,0.06
0.057,0.032,0.004,0.031
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.002,0.014,0.005333333
0.028,0.179,0.271,0.159333333
0.071,0.408,0.418,0.299
0.022,0.551,0.539,0.370666667
0.055,0.549,0.57,0.391333333
0.035,0.319,0.523,0.292333333
0.006,0.395,0.381,0.260666667
0.001,0.167,0.145,0.104333333
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.002,0,0.000666667
0.065,0.196,0.11,0.123666667
0.156,0.099,0.013,0.089333333
0.257,0.17,0.012,0.146333333
0.135,0.187,0.036,0.119333333
0.198,0.425,0.046,0.223
0.042,0.288,0.039,0.123
0.015,0.163,0.039,0.072333333
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.104,0.023,0.03,0.052333333
0.244,0.039,0.098,0.127
0.072,0.077,0.089,0.079333333
0.046,0.075,0.137,0.086
0.039,0.069,0.062,0.056666667
0.017,0.036,0.07,0.041
0.005,0.008,0.013,0.008666667
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.011,0,0.003666667
0.004,0.08,0.021,0.035
0.013,0.115,0.06,0.062666667
0.035,0.108,0.094,0.079
0.047,0.041,0.103,0.063666667
0.099,0.04,0.082,0.073666667
