1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1251.288717,988.4325221,627.0630531,558.784292,360.7765487,352.1769912,13977.92146,13877.38938,7860.636062,13713.96018,133.329646,143.329646,115.2212389,67.56526549,346.0442478,711.9867257,1073.892699,1599.992257,2584.872788,3103.650442,3801.628319,4707.030973,5606.220133,6502.663717,6826.728982,7897.857301,7730.088496,8294.163717,6892.285398,9766.257743,9134.20354,8772.797566,7297.487832,6122.946903,5314.524336,4812.882743,4399.264381,4200.825221,3453.759956,3638.35177,3498.256637,3469.214602,2824.712389,2644.198009,2343.766593,2162.15708,2045.890487,1632.409292
1251.288717,988.4325221,627.0630531,558.784292,360.7765487,352.1769912,13977.92146,13877.38938,7860.636062,13713.96018,133.329646,143.329646,115.2212389,67.56526549,346.0442478,711.9867257,1073.892699,1599.992257,2584.872788,3103.650442,3801.628319,4707.030973,5606.220133,6502.663717,6826.728982,7897.857301,7730.088496,8294.163717,6892.285398,9766.257743,9134.20354,8772.797566,7297.487832,6122.946903,5314.524336,4812.882743,4399.264381,4200.825221,3453.759956,3638.35177,3498.256637,3469.214602,2824.712389,2644.198009,2343.766593,2162.15708,2045.890487,1632.409292
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
1611.653226,1046.282258,546.6532258,252.2782258,221.4314516,56.97580645,15055.64516,15064.1129,8617.923387,14990.44355,254.125,771.7016129,1375.508065,2208.366935,3069.153226,3259.080645,4091.850806,7150.100806,9521.080645,9868.125,9070.314516,6489.641129,5471.137097,5189.495968,6085.233871,7044.729839,17066.83468,15182.96371,18334.81855,22173.10081,13874.87097,5967.568548,4705.915323,4299.330645,5086.072581,5810.552419,7639.717742,8145.415323,7858.487903,7182.943548,6109.318548,5145,4311.334677,3725.443548,3294.705645,3051.532258,2388.959677,2065.826613
